perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls
SMARCB1-1	SMARCB1	0.15637414688292112	A549	perturbation_control	pearson	1	150
SMARCB1-2	SMARCB1	0.18093293122076431	A549	perturbation_control	pearson	1	150
STAT3-1	STAT3	0.5383940068900084	A549	perturbation_control	pearson	1	150
STAT3-2	STAT3	0.5564680785864758	A549	perturbation_control	pearson	1	150
SUZ12-1	SUZ12	1.7140846759006727	A549	perturbation_control	pearson	1	150
SUZ12-2	SUZ12	1.581918812257296	A549	perturbation_control	pearson	1	150
TXN-1	TXN	0.9978085431922372	A549	perturbation_control	pearson	1	150
TXN-2	TXN	1.0699409757961684	A549	perturbation_control	pearson	1	150
XBP-1	XBP	1.2766625311377073	A549	perturbation_control	pearson	1	150
XBP-2	XBP	1.2123689837463703	A549	perturbation_control	pearson	1	150
YAP1-1	YAP1	0.5322045371774977	A549	perturbation_control	pearson	1	150
YAP1-2	YAP1	0.5587252533419745	A549	perturbation_control	pearson	1	150
AKT1-1	AKT1	0.19990309197623446	ES2	perturbation_control	pearson	1	150
AKT1-2	AKT1	0.223539924458454	ES2	perturbation_control	pearson	1	150
ARID1B-1	ARID1B	0.8119412505683152	ES2	perturbation_control	pearson	1	150
ARID1B-2	ARID1B	0.7805179589387639	ES2	perturbation_control	pearson	1	150
ATF4-1	ATF4	1.1227483853401257	ES2	perturbation_control	pearson	1	150
ATF4-2	ATF4	1.1993652633448588	ES2	perturbation_control	pearson	1	150
ATP50-1	ATP50	0.475671066701957	ES2	perturbation_control	pearson	1	150
ATP50-2	ATP50	0.42178238579353255	ES2	perturbation_control	pearson	1	150
AURKB-2	AURKB		ES2	perturbation_control	pearson	1	150
BCL2-1	BCL2	0.1573831553609341	ES2	perturbation_control	pearson	1	150
BCL2-2	BCL2	0.20004573121555339	ES2	perturbation_control	pearson	1	150
BCL2L2-1	BCL2L2	-0.1365727644226965	ES2	perturbation_control	pearson	1	150
BCL2L2-2	BCL2L2	0.11821246726326734	ES2	perturbation_control	pearson	1	150
BCL2L2-4	BCL2L2	0.1743903742195593	ES2	perturbation_control	pearson	1	150
BRAF-2	BRAF		ES2	perturbation_control	pearson	1	150
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	1	150
BRCA1-1	BRCA1	0.4618673013361415	ES2	perturbation_control	pearson	1	150
BRCA1-2	BRCA1	0.4883388167583458	ES2	perturbation_control	pearson	1	150
BRD4-1	BRD4	1.2815584989582605	ES2	perturbation_control	pearson	1	150
BRD4-2	BRD4	1.2686552419722403	ES2	perturbation_control	pearson	1	150
CCND1-1	CCND1	2.439856200306627	ES2	perturbation_control	pearson	1	150
CCND1-2	CCND1	2.6551278340599267	ES2	perturbation_control	pearson	1	150
CCNE1-1	CCNE1	1.084696443537461	ES2	perturbation_control	pearson	1	150
CCNE1-2	CCNE1	1.1329685131472331	ES2	perturbation_control	pearson	1	150
CDK2-1	CDK2	2.129390496233418	ES2	perturbation_control	pearson	1	150
CDK2-2	CDK2	1.9623528405848125	ES2	perturbation_control	pearson	1	150
CDK4-1	CDK4	2.7993492800577524	ES2	perturbation_control	pearson	1	150
CDK4-2	CDK4	2.7413389035250066	ES2	perturbation_control	pearson	1	150
CDK4-3	CDK4	2.631475569881183	ES2	perturbation_control	pearson	1	150
CHEK2-1	CHEK2	0.6125896219536473	ES2	perturbation_control	pearson	1	150
CHEK2-2	CHEK2	0.535332775931075	ES2	perturbation_control	pearson	1	150
COX5B-1	COX5B	0.1343126873277943	ES2	perturbation_control	pearson	1	150
COX5B-2	COX5B	0.12093279149432143	ES2	perturbation_control	pearson	1	150
CSNK1A1-1	CSNK1A1	0.9364708626859581	ES2	perturbation_control	pearson	1	150
CSNK1A1-2	CSNK1A1	0.8581726970426728	ES2	perturbation_control	pearson	1	150
CTNNB1-1	CTNNB1	1.2346008730406635	ES2	perturbation_control	pearson	1	150
CTNNB1-2	CTNNB1	1.2002673190040583	ES2	perturbation_control	pearson	1	150
Chr2-1	Chr2	0.30236902386552883	ES2	perturbation_control	pearson	1	150
Chr2-2	Chr2	0.21928471666098798	ES2	perturbation_control	pearson	1	150
Chr2-3	Chr2	0.5807259430447386	ES2	perturbation_control	pearson	1	150
Chr2-4	Chr2	0.36768402296910363	ES2	perturbation_control	pearson	1	150
Chr2-5	Chr2	0.42195878807990994	ES2	perturbation_control	pearson	1	150
Chr2-6	Chr2	0.499529136327196	ES2	perturbation_control	pearson	1	150
DOT1L-1	DOT1L	1.3451448660666832	ES2	perturbation_control	pearson	1	150
DOT1L-2	DOT1L	1.3388008700956902	ES2	perturbation_control	pearson	1	150
EGFR-1	EGFR	1.1851453548248652	ES2	perturbation_control	pearson	1	150
EGFR-2	EGFR	1.3818549254860149	ES2	perturbation_control	pearson	1	150
EGLN1-8	EGLN1	2.7130443815930634	ES2	perturbation_control	pearson	1	150
EGLN1-9	EGLN1	2.5200407575362815	ES2	perturbation_control	pearson	1	150
EMPTY	EMPTY		ES2	perturbation_control	pearson	1	150
ERBB2-1	ERBB2	1.458303113175761	ES2	perturbation_control	pearson	1	150
ERBB2-2	ERBB2	1.4294606874972038	ES2	perturbation_control	pearson	1	150
ERBB3-1	ERBB3	0.76369631578424	ES2	perturbation_control	pearson	1	150
ERBB3-2	ERBB3	0.7149102128548888	ES2	perturbation_control	pearson	1	150
EZH2-1	EZH2	1.4243939259611027	ES2	perturbation_control	pearson	1	150
EZH2-2	EZH2	1.5887714365933194	ES2	perturbation_control	pearson	1	150
GLS-1	GLS	1.1596621461036005	ES2	perturbation_control	pearson	1	150
GLS-2	GLS	1.1366133912212986	ES2	perturbation_control	pearson	1	150
GPX4-1	GPX4	3.472930974480828	ES2	perturbation_control	pearson	1	150
GPX4-2	GPX4	3.2578081624608757	ES2	perturbation_control	pearson	1	150
HIF1a-1	HIF1a	0.9218665798272839	ES2	perturbation_control	pearson	1	150
HIF1a-2	HIF1a	0.967957770858452	ES2	perturbation_control	pearson	1	150
ITGAV-1	ITGAV	2.9485752682117323	ES2	perturbation_control	pearson	1	150
ITGAV-2	ITGAV	3.13285941858597	ES2	perturbation_control	pearson	1	150
JAK3-1	JAK3	0.01431814676734025	ES2	perturbation_control	pearson	1	150
JAK3-2	JAK3	-0.024947425763843213	ES2	perturbation_control	pearson	1	150
KIF11-1	KIF11	1.528423736768852	ES2	perturbation_control	pearson	1	150
KIF11-2	KIF11	1.8436643947676192	ES2	perturbation_control	pearson	1	150
KRAS-1	KRAS	0.1821042208370519	ES2	perturbation_control	pearson	1	150
KRAS-2A	KRAS	0.30451240292518483	ES2	perturbation_control	pearson	1	150
KRAS-2B	KRAS	0.12522991113011506	ES2	perturbation_control	pearson	1	150
LacZ-2	LacZ	-0.03112370095784252	ES2	perturbation_control	pearson	1	150
LacZ-3	LacZ	-0.038560671702878795	ES2	perturbation_control	pearson	1	150
Luc-1	Luc	0.5023199655648204	ES2	perturbation_control	pearson	1	150
Luc-2	Luc	0.4589634283205806	ES2	perturbation_control	pearson	1	150
MAPK1-1	MAPK1	3.0750917896081345	ES2	perturbation_control	pearson	1	150
MAPK1-2	MAPK1	3.006910974411699	ES2	perturbation_control	pearson	1	150
MCL1-2	MCL1	0.17584193405969187	ES2	perturbation_control	pearson	1	150
MCL1-5	MCL1	0.13820302857085665	ES2	perturbation_control	pearson	1	150
MTOR-1	MTOR	1.5820316937816326	ES2	perturbation_control	pearson	1	150
MTOR-2	MTOR	1.581286086448316	ES2	perturbation_control	pearson	1	150
MYC-1	MYC	3.647214630185116	ES2	perturbation_control	pearson	1	150
MYC-2	MYC	3.456283948455692	ES2	perturbation_control	pearson	1	150
ORC4-1	ORC4	0.3892392987659698	ES2	perturbation_control	pearson	1	150
ORC4-2	ORC4	0.41890149327565696	ES2	perturbation_control	pearson	1	150
PIK3CA-1	PIK3CA	0.8886085613959888	ES2	perturbation_control	pearson	1	150
PIK3CA-2	PIK3CA	0.998764875663034	ES2	perturbation_control	pearson	1	150
POLR2D-1	POLR2D	2.586092675945134	ES2	perturbation_control	pearson	1	150
POLR2D-2	POLR2D	2.4875405901662484	ES2	perturbation_control	pearson	1	150
PPIB-1	PPIB	0.14644212190483863	ES2	perturbation_control	pearson	1	150
PPIB-2	PPIB	0.16862725628195166	ES2	perturbation_control	pearson	1	150
PRDX1-1	PRDX1	0.5457354180889253	ES2	perturbation_control	pearson	1	150
PRDX1-2	PRDX1	0.7640841450463772	ES2	perturbation_control	pearson	1	150
PSMA1-1	PSMA1	2.807940644412279	ES2	perturbation_control	pearson	1	150
PSMA1-2	PSMA1	2.994685863031984	ES2	perturbation_control	pearson	1	150
PTK2-1	PTK2	1.8976730253136986	ES2	perturbation_control	pearson	1	150
PTK2-2	PTK2	1.8512462359261075	ES2	perturbation_control	pearson	1	150
RAC1-1	RAC1	0.8291710690924282	ES2	perturbation_control	pearson	1	150
RAC1-2	RAC1	0.8057212986860565	ES2	perturbation_control	pearson	1	150
RAF1-1	RAF1	1.122188822015051	ES2	perturbation_control	pearson	1	150
RAF1-2	RAF1	1.1413475437050988	ES2	perturbation_control	pearson	1	150
RHOA-1	RHOA	2.6349343870631894	ES2	perturbation_control	pearson	1	150
RHOA-2	RHOA	2.9281522755757567	ES2	perturbation_control	pearson	1	150
SDHB-1	SDHB	0.9876475249823026	ES2	perturbation_control	pearson	1	150
SDHB-2	SDHB	0.9727730617516196	ES2	perturbation_control	pearson	1	150
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	1	150
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	1	150
SMARCB1-1	SMARCB1	0.8492144387891227	ES2	perturbation_control	pearson	1	150
SMARCB1-2	SMARCB1	0.6708983456508186	ES2	perturbation_control	pearson	1	150
STAT3-1	STAT3	0.8491684612006536	ES2	perturbation_control	pearson	1	150
STAT3-2	STAT3	0.9058432751307842	ES2	perturbation_control	pearson	1	150
SUZ12-1	SUZ12	0.799092900409469	ES2	perturbation_control	pearson	1	150
SUZ12-2	SUZ12	0.8263296606193735	ES2	perturbation_control	pearson	1	150
TXN-1	TXN	1.0325549181834548	ES2	perturbation_control	pearson	1	150
TXN-2	TXN	0.95858597344073	ES2	perturbation_control	pearson	1	150
XBP-1	XBP	1.1265711573438395	ES2	perturbation_control	pearson	1	150
XBP-2	XBP	1.1625715601713427	ES2	perturbation_control	pearson	1	150
YAP1-1	YAP1	2.184299521070861	ES2	perturbation_control	pearson	1	150
YAP1-2	YAP1	2.252347196271989	ES2	perturbation_control	pearson	1	150
AKT1-1	AKT1	0.8906792405707163	HCC44	perturbation_control	pearson	1	125
AKT1-2	AKT1	0.8923904315975673	HCC44	perturbation_control	pearson	1	125
ARID1B-1	ARID1B	0.6891082733553501	HCC44	perturbation_control	pearson	1	125
ARID1B-2	ARID1B	0.6320301445382068	HCC44	perturbation_control	pearson	1	125
ATF4-1	ATF4	0.60878859754841	HCC44	perturbation_control	pearson	1	125
ATF4-2	ATF4	0.7492627097963781	HCC44	perturbation_control	pearson	1	125
ATP50-1	ATP50	1.4541405509447438	HCC44	perturbation_control	pearson	1	125
ATP50-2	ATP50	1.272915666936726	HCC44	perturbation_control	pearson	1	125
AURKB-2	AURKB		HCC44	perturbation_control	pearson	1	125
BCL2-1	BCL2	0.8197091702136267	HCC44	perturbation_control	pearson	1	125
BCL2-2	BCL2	0.7913974186239459	HCC44	perturbation_control	pearson	1	125
BCL2L2-1	BCL2L2	0.3337348705000017	HCC44	perturbation_control	pearson	1	125
BCL2L2-2	BCL2L2	0.197459081995294	HCC44	perturbation_control	pearson	1	125
BCL2L2-4	BCL2L2	0.43872556704344123	HCC44	perturbation_control	pearson	1	125
BRAF-2	BRAF		HCC44	perturbation_control	pearson	1	125
BRAF1-1	BRAF1		HCC44	perturbation_control	pearson	1	125
BRCA1-1	BRCA1	0.8372741850700601	HCC44	perturbation_control	pearson	1	125
BRCA1-2	BRCA1	0.8632734349769378	HCC44	perturbation_control	pearson	1	125
BRD4-1	BRD4	2.5893188701035985	HCC44	perturbation_control	pearson	1	125
BRD4-2	BRD4	1.9883435593615648	HCC44	perturbation_control	pearson	1	125
CCND1-1	CCND1	0.7123061139176927	HCC44	perturbation_control	pearson	1	125
CCND1-2	CCND1	0.649268668500241	HCC44	perturbation_control	pearson	1	125
CCNE1-1	CCNE1	2.0009771847083906	HCC44	perturbation_control	pearson	1	125
CCNE1-2	CCNE1	1.7493334967997611	HCC44	perturbation_control	pearson	1	125
CDK2-1	CDK2	2.5338222565913684	HCC44	perturbation_control	pearson	1	125
CDK2-2	CDK2	2.3040797477821595	HCC44	perturbation_control	pearson	1	125
CDK4-1	CDK4	1.1817943599930942	HCC44	perturbation_control	pearson	1	125
CDK4-2	CDK4	1.0573191233559938	HCC44	perturbation_control	pearson	1	125
CDK4-3	CDK4	0.8622795227369753	HCC44	perturbation_control	pearson	1	125
CHEK2-1	CHEK2	0.29727772669885305	HCC44	perturbation_control	pearson	1	125
CHEK2-2	CHEK2	0.36882578548545847	HCC44	perturbation_control	pearson	1	125
COX5B-1	COX5B	0.7702077069339489	HCC44	perturbation_control	pearson	1	125
COX5B-2	COX5B	0.8153437852160188	HCC44	perturbation_control	pearson	1	125
CSNK1A1-1	CSNK1A1	1.9264475663807263	HCC44	perturbation_control	pearson	1	125
CSNK1A1-2	CSNK1A1	1.6480678318162492	HCC44	perturbation_control	pearson	1	125
CTNNB1-1	CTNNB1	0.06752932592556067	HCC44	perturbation_control	pearson	1	125
CTNNB1-2	CTNNB1	0.01743422187912504	HCC44	perturbation_control	pearson	1	125
Chr2-1	Chr2	0.5816708120102341	HCC44	perturbation_control	pearson	1	125
Chr2-2	Chr2	0.3653990539911528	HCC44	perturbation_control	pearson	1	125
Chr2-3	Chr2	0.7210045164254762	HCC44	perturbation_control	pearson	1	125
Chr2-4	Chr2	0.11898889848498508	HCC44	perturbation_control	pearson	1	125
Chr2-5	Chr2	0.5983830137227915	HCC44	perturbation_control	pearson	1	125
Chr2-6	Chr2	0.7360643301462103	HCC44	perturbation_control	pearson	1	125
DOT1L-1	DOT1L	0.891961986535456	HCC44	perturbation_control	pearson	1	125
DOT1L-2	DOT1L	0.950356693029992	HCC44	perturbation_control	pearson	1	125
EGFR-1	EGFR	0.2679552434958056	HCC44	perturbation_control	pearson	1	125
EGFR-2	EGFR	0.35527815930515555	HCC44	perturbation_control	pearson	1	125
EGLN1-8	EGLN1	1.7188933567484623	HCC44	perturbation_control	pearson	1	125
EGLN1-9	EGLN1	1.616564985819493	HCC44	perturbation_control	pearson	1	125
EMPTY	EMPTY		HCC44	perturbation_control	pearson	1	125
ERBB2-1	ERBB2	0.21977475357789958	HCC44	perturbation_control	pearson	1	125
ERBB2-2	ERBB2	0.21637474976959314	HCC44	perturbation_control	pearson	1	125
ERBB3-1	ERBB3	0.6706823240639868	HCC44	perturbation_control	pearson	1	125
ERBB3-2	ERBB3	0.6000841003668413	HCC44	perturbation_control	pearson	1	125
EZH2-1	EZH2	0.9257066662342258	HCC44	perturbation_control	pearson	1	125
EZH2-2	EZH2	1.0503850057496131	HCC44	perturbation_control	pearson	1	125
GLS-1	GLS	1.0705741745536725	HCC44	perturbation_control	pearson	1	125
GLS-2	GLS	0.9002100860071298	HCC44	perturbation_control	pearson	1	125
GPX4-1	GPX4	0.9529608372383301	HCC44	perturbation_control	pearson	1	125
GPX4-2	GPX4	0.7885096296797973	HCC44	perturbation_control	pearson	1	125
HIF1a-1	HIF1a	0.7718177518966122	HCC44	perturbation_control	pearson	1	125
HIF1a-2	HIF1a	0.7216453066675917	HCC44	perturbation_control	pearson	1	125
ITGAV-1	ITGAV	3.444505814167144	HCC44	perturbation_control	pearson	1	125
ITGAV-2	ITGAV	3.599672689766166	HCC44	perturbation_control	pearson	1	125
JAK3-1	JAK3	0.30615719691999443	HCC44	perturbation_control	pearson	1	125
JAK3-2	JAK3	0.33090716702218026	HCC44	perturbation_control	pearson	1	125
KIF11-1	KIF11	2.414708235334074	HCC44	perturbation_control	pearson	1	125
KIF11-2	KIF11	2.3085127227224165	HCC44	perturbation_control	pearson	1	125
KRAS-1	KRAS	1.5391866890322459	HCC44	perturbation_control	pearson	1	125
KRAS-2A	KRAS	1.4713046373336875	HCC44	perturbation_control	pearson	1	125
KRAS-2B	KRAS	0.883967659110048	HCC44	perturbation_control	pearson	1	125
LacZ-2	LacZ	0.28272408541002203	HCC44	perturbation_control	pearson	1	125
LacZ-3	LacZ	0.26520157527240257	HCC44	perturbation_control	pearson	1	125
Luc-1	Luc	0.46536122615286385	HCC44	perturbation_control	pearson	1	125
Luc-2	Luc	0.4984888904549084	HCC44	perturbation_control	pearson	1	125
MAPK1-1	MAPK1	0.9166261507681696	HCC44	perturbation_control	pearson	1	125
MAPK1-2	MAPK1	0.841255850411462	HCC44	perturbation_control	pearson	1	125
MCL1-2	MCL1	0.46758872852320366	HCC44	perturbation_control	pearson	1	125
MCL1-5	MCL1	0.5144689254197857	HCC44	perturbation_control	pearson	1	125
MTOR-1	MTOR	1.827471418190869	HCC44	perturbation_control	pearson	1	125
MTOR-2	MTOR	1.5834663606404449	HCC44	perturbation_control	pearson	1	125
MYC-1	MYC	2.5976574524312475	HCC44	perturbation_control	pearson	1	125
MYC-2	MYC	2.564580791862154	HCC44	perturbation_control	pearson	1	125
ORC4-1	ORC4	0.33338518481665	HCC44	perturbation_control	pearson	1	125
ORC4-2	ORC4	0.3502558571879388	HCC44	perturbation_control	pearson	1	125
PIK3CA-1	PIK3CA	0.8368494298542926	HCC44	perturbation_control	pearson	1	125
PIK3CA-2	PIK3CA	0.809842380481945	HCC44	perturbation_control	pearson	1	125
POLR2D-1	POLR2D	2.6043158326068148	HCC44	perturbation_control	pearson	1	125
POLR2D-2	POLR2D	2.477615903444894	HCC44	perturbation_control	pearson	1	125
PPIB-1	PPIB	0.11458505437482858	HCC44	perturbation_control	pearson	1	125
PPIB-2	PPIB	0.10234811702888011	HCC44	perturbation_control	pearson	1	125
PRDX1-1	PRDX1	0.30909169449631635	HCC44	perturbation_control	pearson	1	125
PRDX1-2	PRDX1	0.27520466000541466	HCC44	perturbation_control	pearson	1	125
PSMA1-1	PSMA1	2.2357938654719454	HCC44	perturbation_control	pearson	1	125
PSMA1-2	PSMA1	2.315276704406774	HCC44	perturbation_control	pearson	1	125
PTK2-1	PTK2	2.647650311334681	HCC44	perturbation_control	pearson	1	125
PTK2-2	PTK2	2.7441989967745632	HCC44	perturbation_control	pearson	1	125
RAC1-1	RAC1	0.898677219259788	HCC44	perturbation_control	pearson	1	125
RAC1-2	RAC1	0.7871674356906229	HCC44	perturbation_control	pearson	1	125
RAF1-1	RAF1	0.9095955373276391	HCC44	perturbation_control	pearson	1	125
RAF1-2	RAF1	1.062041913837451	HCC44	perturbation_control	pearson	1	125
RHOA-1	RHOA	2.344324860600542	HCC44	perturbation_control	pearson	1	125
RHOA-2	RHOA	2.441336955138509	HCC44	perturbation_control	pearson	1	125
SDHB-1	SDHB	1.7024934644847622	HCC44	perturbation_control	pearson	1	125
SDHB-2	SDHB	1.3048332210571407	HCC44	perturbation_control	pearson	1	125
SLC2A1-1	SLC2A1		HCC44	perturbation_control	pearson	1	125
SLC2A2-2	SLC2A2		HCC44	perturbation_control	pearson	1	125
SMARCB1-1	SMARCB1	0.6602803913535925	HCC44	perturbation_control	pearson	1	125
SMARCB1-2	SMARCB1	0.7012973729013812	HCC44	perturbation_control	pearson	1	125
STAT3-1	STAT3	0.7512090615303832	HCC44	perturbation_control	pearson	1	125
STAT3-2	STAT3	0.6210954691061978	HCC44	perturbation_control	pearson	1	125
SUZ12-1	SUZ12	1.6148428991068196	HCC44	perturbation_control	pearson	1	125
SUZ12-2	SUZ12	1.6723057688416791	HCC44	perturbation_control	pearson	1	125
TXN-1	TXN	0.7844342808693469	HCC44	perturbation_control	pearson	1	125
TXN-2	TXN	0.6614486831734271	HCC44	perturbation_control	pearson	1	125
XBP-1	XBP	1.0491798065694358	HCC44	perturbation_control	pearson	1	125
XBP-2	XBP	1.1495672199135918	HCC44	perturbation_control	pearson	1	125
YAP1-1	YAP1	0.5752594743890751	HCC44	perturbation_control	pearson	1	125
YAP1-2	YAP1	0.600657724909989	HCC44	perturbation_control	pearson	1	125
AKT1-1	AKT1	0.33094049321737523	A549	perturbation_control	pearson	1	125
AKT1-2	AKT1	0.29490831998127853	A549	perturbation_control	pearson	1	125
ARID1B-1	ARID1B	0.6940478214592544	A549	perturbation_control	pearson	1	125
ARID1B-2	ARID1B	0.7431540748281105	A549	perturbation_control	pearson	1	125
ATF4-1	ATF4	1.9873591091593896	A549	perturbation_control	pearson	1	125
ATF4-2	ATF4	1.9701010530219132	A549	perturbation_control	pearson	1	125
ATP50-1	ATP50	0.6915191412416789	A549	perturbation_control	pearson	1	125
ATP50-2	ATP50	0.6233718257121106	A549	perturbation_control	pearson	1	125
AURKB-2	AURKB		A549	perturbation_control	pearson	1	125
BCL2-1	BCL2	0.5955281005076668	A549	perturbation_control	pearson	1	125
BCL2-2	BCL2	0.5690890459243364	A549	perturbation_control	pearson	1	125
BCL2L2-1	BCL2L2	0.05288401300567726	A549	perturbation_control	pearson	1	125
BCL2L2-2	BCL2L2	-0.033830306729861835	A549	perturbation_control	pearson	1	125
BCL2L2-4	BCL2L2	-0.048632240328673366	A549	perturbation_control	pearson	1	125
BRAF-2	BRAF		A549	perturbation_control	pearson	1	125
BRAF1-1	BRAF1		A549	perturbation_control	pearson	1	125
BRCA1-1	BRCA1	0.9068974229424214	A549	perturbation_control	pearson	1	125
BRCA1-2	BRCA1	0.950203735857313	A549	perturbation_control	pearson	1	125
BRD4-1	BRD4	1.098543615415175	A549	perturbation_control	pearson	1	125
BRD4-2	BRD4	1.098684498654051	A549	perturbation_control	pearson	1	125
CCND1-1	CCND1	1.4254300130070314	A549	perturbation_control	pearson	1	125
CCND1-2	CCND1	1.3651307878392327	A549	perturbation_control	pearson	1	125
CCNE1-1	CCNE1	1.9069306637759387	A549	perturbation_control	pearson	1	125
CCNE1-2	CCNE1	1.817744623860826	A549	perturbation_control	pearson	1	125
CDK2-1	CDK2	1.8078660240951185	A549	perturbation_control	pearson	1	125
CDK2-2	CDK2	1.6700399163224298	A549	perturbation_control	pearson	1	125
CDK4-1	CDK4	1.490990673530688	A549	perturbation_control	pearson	1	125
CDK4-2	CDK4	1.4220023185955453	A549	perturbation_control	pearson	1	125
CDK4-3	CDK4	1.3519016330829592	A549	perturbation_control	pearson	1	125
CHEK2-1	CHEK2	0.24484023996228022	A549	perturbation_control	pearson	1	125
CHEK2-2	CHEK2	0.18528040314906757	A549	perturbation_control	pearson	1	125
COX5B-1	COX5B	0.9228050332462568	A549	perturbation_control	pearson	1	125
COX5B-2	COX5B	0.7551293730513486	A549	perturbation_control	pearson	1	125
CSNK1A1-1	CSNK1A1	1.91823005532548	A549	perturbation_control	pearson	1	125
CSNK1A1-2	CSNK1A1	1.5249289646058655	A549	perturbation_control	pearson	1	125
CTNNB1-1	CTNNB1	-0.22613143201201735	A549	perturbation_control	pearson	1	125
