perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls	norm_method
SDHB-1	SDHB	1.5485024973730275	ES2	perturbation_control	pearson	0	4	ctrl_based
SDHB-2	SDHB	2.0450739571067693	ES2	perturbation_control	pearson	0	4	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	0	4	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	0	4	ctrl_based
SMARCB1-1	SMARCB1	1.4985360360132844	ES2	perturbation_control	pearson	0	4	ctrl_based
SMARCB1-2	SMARCB1	0.5545689683589248	ES2	perturbation_control	pearson	0	4	ctrl_based
STAT3-1	STAT3	1.2710187082655864	ES2	perturbation_control	pearson	0	4	ctrl_based
STAT3-2	STAT3	1.256709657387042	ES2	perturbation_control	pearson	0	4	ctrl_based
SUZ12-1	SUZ12	1.8102958445937471	ES2	perturbation_control	pearson	0	4	ctrl_based
SUZ12-2	SUZ12	1.1954706456088684	ES2	perturbation_control	pearson	0	4	ctrl_based
TXN-1	TXN	6.724447160317819	ES2	perturbation_control	pearson	0	4	ctrl_based
TXN-2	TXN	3.014587665344945	ES2	perturbation_control	pearson	0	4	ctrl_based
XBP-1	XBP	1.3034851707776771	ES2	perturbation_control	pearson	0	4	ctrl_based
XBP-2	XBP	1.4496437795428472	ES2	perturbation_control	pearson	0	4	ctrl_based
YAP1-1	YAP1	1.3100436832711309	ES2	perturbation_control	pearson	0	4	ctrl_based
YAP1-2	YAP1	1.4076506223251202	ES2	perturbation_control	pearson	0	4	ctrl_based
AKT1-1	AKT1	2.5942673504927325	ES2	perturbation_control	pearson	0	3	ctrl_based
AKT1-2	AKT1	1.3484894060652577	ES2	perturbation_control	pearson	0	3	ctrl_based
ARID1B-1	ARID1B	1.9607873951993988	ES2	perturbation_control	pearson	0	3	ctrl_based
ARID1B-2	ARID1B	2.769940595419212	ES2	perturbation_control	pearson	0	3	ctrl_based
ATF4-1	ATF4	4.632213515853077	ES2	perturbation_control	pearson	0	3	ctrl_based
ATF4-2	ATF4	4.042969248550294	ES2	perturbation_control	pearson	0	3	ctrl_based
ATP50-1	ATP50	2.7491528105508483	ES2	perturbation_control	pearson	0	3	ctrl_based
ATP50-2	ATP50	3.1566979510063087	ES2	perturbation_control	pearson	0	3	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	0	3	ctrl_based
BCL2-1	BCL2	0.4380616114814122	ES2	perturbation_control	pearson	0	3	ctrl_based
BCL2-2	BCL2	-1.0961009711703267	ES2	perturbation_control	pearson	0	3	ctrl_based
BCL2L2-1	BCL2L2	1.5818459024650129	ES2	perturbation_control	pearson	0	3	ctrl_based
BCL2L2-2	BCL2L2	1.0122255938502578	ES2	perturbation_control	pearson	0	3	ctrl_based
BCL2L2-4	BCL2L2	1.3715155859847725	ES2	perturbation_control	pearson	0	3	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	0	3	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	0	3	ctrl_based
BRCA1-1	BRCA1	0.8754402639934952	ES2	perturbation_control	pearson	0	3	ctrl_based
BRCA1-2	BRCA1	0.0864854441572267	ES2	perturbation_control	pearson	0	3	ctrl_based
BRD4-1	BRD4	1.548268321295215	ES2	perturbation_control	pearson	0	3	ctrl_based
BRD4-2	BRD4	2.577569780739015	ES2	perturbation_control	pearson	0	3	ctrl_based
CCND1-1	CCND1	4.698784142415532	ES2	perturbation_control	pearson	0	3	ctrl_based
CCND1-2	CCND1	11.435061444077364	ES2	perturbation_control	pearson	0	3	ctrl_based
CCNE1-1	CCNE1	2.2826792897297725	ES2	perturbation_control	pearson	0	3	ctrl_based
CCNE1-2	CCNE1	0.7919571361761057	ES2	perturbation_control	pearson	0	3	ctrl_based
CDK2-1	CDK2	2.8034320013033183	ES2	perturbation_control	pearson	0	3	ctrl_based
CDK2-2	CDK2	2.5424302800069523	ES2	perturbation_control	pearson	0	3	ctrl_based
CDK4-1	CDK4	3.061948566397966	ES2	perturbation_control	pearson	0	3	ctrl_based
CDK4-2	CDK4	8.352756354382091	ES2	perturbation_control	pearson	0	3	ctrl_based
CDK4-3	CDK4	5.340152291581772	ES2	perturbation_control	pearson	0	3	ctrl_based
CHEK2-1	CHEK2	-0.002505721839327263	ES2	perturbation_control	pearson	0	3	ctrl_based
CHEK2-2	CHEK2	-0.1985483196174574	ES2	perturbation_control	pearson	0	3	ctrl_based
COX5B-1	COX5B	-0.3124241661154064	ES2	perturbation_control	pearson	0	3	ctrl_based
COX5B-2	COX5B	0.14271195488051963	ES2	perturbation_control	pearson	0	3	ctrl_based
CSNK1A1-1	CSNK1A1	-1.9146345117929526	ES2	perturbation_control	pearson	0	3	ctrl_based
CSNK1A1-2	CSNK1A1	0.6033830751718058	ES2	perturbation_control	pearson	0	3	ctrl_based
CTNNB1-1	CTNNB1	3.248521256496616	ES2	perturbation_control	pearson	0	3	ctrl_based
CTNNB1-2	CTNNB1	2.5501346671011316	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-1	Chr2	0.620403474707554	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-2	Chr2	-0.3321865076705074	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-3	Chr2	0.6747101799111028	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-4	Chr2	0.693379965389489	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-5	Chr2	0.6015103482225966	ES2	perturbation_control	pearson	0	3	ctrl_based
Chr2-6	Chr2	0.7952823533392406	ES2	perturbation_control	pearson	0	3	ctrl_based
DOT1L-1	DOT1L	2.959431408471578	ES2	perturbation_control	pearson	0	3	ctrl_based
DOT1L-2	DOT1L	2.3633332232050543	ES2	perturbation_control	pearson	0	3	ctrl_based
EGFR-1	EGFR	1.469258528783179	ES2	perturbation_control	pearson	0	3	ctrl_based
EGFR-2	EGFR	2.007434988162375	ES2	perturbation_control	pearson	0	3	ctrl_based
EGLN1-8	EGLN1	3.7742378882483965	ES2	perturbation_control	pearson	0	3	ctrl_based
EGLN1-9	EGLN1	4.2238064748044994	ES2	perturbation_control	pearson	0	3	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	0	3	ctrl_based
ERBB2-1	ERBB2	0.955865825077252	ES2	perturbation_control	pearson	0	3	ctrl_based
ERBB2-2	ERBB2	3.2751007377940025	ES2	perturbation_control	pearson	0	3	ctrl_based
ERBB3-1	ERBB3	1.0477635398676752	ES2	perturbation_control	pearson	0	3	ctrl_based
ERBB3-2	ERBB3	0.9854680290784404	ES2	perturbation_control	pearson	0	3	ctrl_based
EZH2-1	EZH2	0.7462659327788419	ES2	perturbation_control	pearson	0	3	ctrl_based
EZH2-2	EZH2	0.903266360987698	ES2	perturbation_control	pearson	0	3	ctrl_based
GLS-1	GLS	1.0015982717691005	ES2	perturbation_control	pearson	0	3	ctrl_based
GLS-2	GLS	1.0828102058118354	ES2	perturbation_control	pearson	0	3	ctrl_based
GPX4-1	GPX4	4.2754382871190835	ES2	perturbation_control	pearson	0	3	ctrl_based
GPX4-2	GPX4	2.9754327720485234	ES2	perturbation_control	pearson	0	3	ctrl_based
HIF1a-1	HIF1a	1.1785159435213552	ES2	perturbation_control	pearson	0	3	ctrl_based
HIF1a-2	HIF1a	0.9778394215790323	ES2	perturbation_control	pearson	0	3	ctrl_based
ITGAV-1	ITGAV	5.287280960410749	ES2	perturbation_control	pearson	0	3	ctrl_based
ITGAV-2	ITGAV	6.712844581453138	ES2	perturbation_control	pearson	0	3	ctrl_based
JAK3-1	JAK3	0.048232018108857064	ES2	perturbation_control	pearson	0	3	ctrl_based
JAK3-2	JAK3	0.1597128259401482	ES2	perturbation_control	pearson	0	3	ctrl_based
KIF11-1	KIF11	4.369038867230616	ES2	perturbation_control	pearson	0	3	ctrl_based
KIF11-2	KIF11	6.289038539357019	ES2	perturbation_control	pearson	0	3	ctrl_based
KRAS-1	KRAS	-0.0328293079123691	ES2	perturbation_control	pearson	0	3	ctrl_based
KRAS-2A	KRAS	0.4479532469646069	ES2	perturbation_control	pearson	0	3	ctrl_based
KRAS-2B	KRAS	0.16208631355688874	ES2	perturbation_control	pearson	0	3	ctrl_based
LacZ-2	LacZ	-0.08130153901193872	ES2	perturbation_control	pearson	0	3	ctrl_based
LacZ-3	LacZ	-0.5118927425288561	ES2	perturbation_control	pearson	0	3	ctrl_based
Luc-1	Luc	0.9825095899464862	ES2	perturbation_control	pearson	0	3	ctrl_based
Luc-2	Luc	1.0201152999429348	ES2	perturbation_control	pearson	0	3	ctrl_based
MAPK1-1	MAPK1	4.604678004016533	ES2	perturbation_control	pearson	0	3	ctrl_based
MAPK1-2	MAPK1	5.311704796576708	ES2	perturbation_control	pearson	0	3	ctrl_based
MCL1-2	MCL1	1.5930901721781716	ES2	perturbation_control	pearson	0	3	ctrl_based
MCL1-5	MCL1	0.152042933013141	ES2	perturbation_control	pearson	0	3	ctrl_based
MTOR-1	MTOR	3.3462176306179257	ES2	perturbation_control	pearson	0	3	ctrl_based
MTOR-2	MTOR	1.6438611826016414	ES2	perturbation_control	pearson	0	3	ctrl_based
MYC-1	MYC	3.205070213886259	ES2	perturbation_control	pearson	0	3	ctrl_based
MYC-2	MYC	3.1272063617691543	ES2	perturbation_control	pearson	0	3	ctrl_based
ORC4-1	ORC4	0.06164921126253567	ES2	perturbation_control	pearson	0	3	ctrl_based
ORC4-2	ORC4	0.18940972100480538	ES2	perturbation_control	pearson	0	3	ctrl_based
PIK3CA-1	PIK3CA	2.2127921147572978	ES2	perturbation_control	pearson	0	3	ctrl_based
PIK3CA-2	PIK3CA	3.1313259055636684	ES2	perturbation_control	pearson	0	3	ctrl_based
POLR2D-1	POLR2D	3.1680054448858668	ES2	perturbation_control	pearson	0	3	ctrl_based
POLR2D-2	POLR2D	3.198575440021651	ES2	perturbation_control	pearson	0	3	ctrl_based
PPIB-1	PPIB	-0.11325914541331822	ES2	perturbation_control	pearson	0	3	ctrl_based
PPIB-2	PPIB	0.26498504314801485	ES2	perturbation_control	pearson	0	3	ctrl_based
PRDX1-1	PRDX1	0.3446806529337823	ES2	perturbation_control	pearson	0	3	ctrl_based
PRDX1-2	PRDX1	0.8371402732819928	ES2	perturbation_control	pearson	0	3	ctrl_based
PSMA1-1	PSMA1	6.963051840425892	ES2	perturbation_control	pearson	0	3	ctrl_based
PSMA1-2	PSMA1	6.598519920770598	ES2	perturbation_control	pearson	0	3	ctrl_based
PTK2-1	PTK2	2.519424031013263	ES2	perturbation_control	pearson	0	3	ctrl_based
PTK2-2	PTK2	3.3013373175519574	ES2	perturbation_control	pearson	0	3	ctrl_based
RAC1-1	RAC1	2.0641663780621693	ES2	perturbation_control	pearson	0	3	ctrl_based
RAC1-2	RAC1	1.0973304690366303	ES2	perturbation_control	pearson	0	3	ctrl_based
RAF1-1	RAF1	1.8791881940432686	ES2	perturbation_control	pearson	0	3	ctrl_based
RAF1-2	RAF1	0.6504880781500894	ES2	perturbation_control	pearson	0	3	ctrl_based
RHOA-1	RHOA	4.827351018192817	ES2	perturbation_control	pearson	0	3	ctrl_based
RHOA-2	RHOA	5.0114278129145315	ES2	perturbation_control	pearson	0	3	ctrl_based
SDHB-1	SDHB	0.42213648482832367	ES2	perturbation_control	pearson	0	3	ctrl_based
SDHB-2	SDHB	0.5210200540786799	ES2	perturbation_control	pearson	0	3	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	0	3	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	0	3	ctrl_based
SMARCB1-1	SMARCB1	-0.28868782836858287	ES2	perturbation_control	pearson	0	3	ctrl_based
SMARCB1-2	SMARCB1	0.6314354701407833	ES2	perturbation_control	pearson	0	3	ctrl_based
STAT3-1	STAT3	2.638308754476607	ES2	perturbation_control	pearson	0	3	ctrl_based
STAT3-2	STAT3	4.498093210109607	ES2	perturbation_control	pearson	0	3	ctrl_based
SUZ12-1	SUZ12	2.337912046736524	ES2	perturbation_control	pearson	0	3	ctrl_based
SUZ12-2	SUZ12	2.5068568326914247	ES2	perturbation_control	pearson	0	3	ctrl_based
TXN-1	TXN	2.709479984858535	ES2	perturbation_control	pearson	0	3	ctrl_based
TXN-2	TXN	1.9439496144954762	ES2	perturbation_control	pearson	0	3	ctrl_based
XBP-1	XBP	3.9116741291464887	ES2	perturbation_control	pearson	0	3	ctrl_based
XBP-2	XBP	2.4578452579076417	ES2	perturbation_control	pearson	0	3	ctrl_based
YAP1-1	YAP1	2.508081804078972	ES2	perturbation_control	pearson	0	3	ctrl_based
YAP1-2	YAP1	1.6252241068638815	ES2	perturbation_control	pearson	0	3	ctrl_based
AKT1-1	AKT1	1.5381443592622208	ES2	perturbation_control	pearson	0	2	ctrl_based
AKT1-2	AKT1	1.6717294582818383	ES2	perturbation_control	pearson	0	2	ctrl_based
ARID1B-1	ARID1B	1.3515116580459807	ES2	perturbation_control	pearson	0	2	ctrl_based
ARID1B-2	ARID1B	1.3177713867770104	ES2	perturbation_control	pearson	0	2	ctrl_based
ATF4-1	ATF4	2.8581526678325013	ES2	perturbation_control	pearson	0	2	ctrl_based
ATF4-2	ATF4	3.032168728289655	ES2	perturbation_control	pearson	0	2	ctrl_based
ATP50-1	ATP50	4.680114968074177	ES2	perturbation_control	pearson	0	2	ctrl_based
ATP50-2	ATP50	2.363781910822859	ES2	perturbation_control	pearson	0	2	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	0	2	ctrl_based
BCL2-1	BCL2	0.307727125829925	ES2	perturbation_control	pearson	0	2	ctrl_based
BCL2-2	BCL2	0.4114949317597552	ES2	perturbation_control	pearson	0	2	ctrl_based
BCL2L2-1	BCL2L2	1.3700936399284047	ES2	perturbation_control	pearson	0	2	ctrl_based
BCL2L2-2	BCL2L2	0.450673334948617	ES2	perturbation_control	pearson	0	2	ctrl_based
BCL2L2-4	BCL2L2	0.9233637691811374	ES2	perturbation_control	pearson	0	2	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	0	2	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	0	2	ctrl_based
BRCA1-1	BRCA1	-0.5024795610387869	ES2	perturbation_control	pearson	0	2	ctrl_based
BRCA1-2	BRCA1	-0.1261294199017814	ES2	perturbation_control	pearson	0	2	ctrl_based
BRD4-1	BRD4	2.2711862413841426	ES2	perturbation_control	pearson	0	2	ctrl_based
BRD4-2	BRD4	2.5574340544274667	ES2	perturbation_control	pearson	0	2	ctrl_based
CCND1-1	CCND1	5.325907197155624	ES2	perturbation_control	pearson	0	2	ctrl_based
CCND1-2	CCND1	3.2831645488531835	ES2	perturbation_control	pearson	0	2	ctrl_based
CCNE1-1	CCNE1	2.5211894902638043	ES2	perturbation_control	pearson	0	2	ctrl_based
CCNE1-2	CCNE1	3.0484799985047646	ES2	perturbation_control	pearson	0	2	ctrl_based
CDK2-1	CDK2	4.227074100825211	ES2	perturbation_control	pearson	0	2	ctrl_based
CDK2-2	CDK2	3.1097986206362007	ES2	perturbation_control	pearson	0	2	ctrl_based
CDK4-1	CDK4	4.5080829077098095	ES2	perturbation_control	pearson	0	2	ctrl_based
CDK4-2	CDK4	2.7249022627892927	ES2	perturbation_control	pearson	0	2	ctrl_based
CDK4-3	CDK4	2.906143779402746	ES2	perturbation_control	pearson	0	2	ctrl_based
CHEK2-1	CHEK2	1.0840676595011693	ES2	perturbation_control	pearson	0	2	ctrl_based
CHEK2-2	CHEK2	0.7123689559173746	ES2	perturbation_control	pearson	0	2	ctrl_based
COX5B-1	COX5B	0.1773411247072854	ES2	perturbation_control	pearson	0	2	ctrl_based
COX5B-2	COX5B	0.05664206242213998	ES2	perturbation_control	pearson	0	2	ctrl_based
CSNK1A1-1	CSNK1A1	-0.08355591309988154	ES2	perturbation_control	pearson	0	2	ctrl_based
CSNK1A1-2	CSNK1A1	-0.9309867746724556	ES2	perturbation_control	pearson	0	2	ctrl_based
CTNNB1-1	CTNNB1	3.3645986316620826	ES2	perturbation_control	pearson	0	2	ctrl_based
CTNNB1-2	CTNNB1	2.2168799509257076	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-1	Chr2	0.1704161437190333	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-2	Chr2	0.34763709345901783	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-3	Chr2	1.0717354803499	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-4	Chr2	0.715817022399472	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-5	Chr2	0.21805765027357843	ES2	perturbation_control	pearson	0	2	ctrl_based
Chr2-6	Chr2	0.6115748826669943	ES2	perturbation_control	pearson	0	2	ctrl_based
DOT1L-1	DOT1L	2.617329125722452	ES2	perturbation_control	pearson	0	2	ctrl_based
DOT1L-2	DOT1L	4.3190238111025865	ES2	perturbation_control	pearson	0	2	ctrl_based
EGFR-1	EGFR	2.2791592139931045	ES2	perturbation_control	pearson	0	2	ctrl_based
EGFR-2	EGFR	2.7792053740450395	ES2	perturbation_control	pearson	0	2	ctrl_based
EGLN1-8	EGLN1	1.0728844347922113	ES2	perturbation_control	pearson	0	2	ctrl_based
EGLN1-9	EGLN1	4.391708331481163	ES2	perturbation_control	pearson	0	2	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	0	2	ctrl_based
ERBB2-1	ERBB2	1.7481927521802185	ES2	perturbation_control	pearson	0	2	ctrl_based
ERBB2-2	ERBB2	2.1572013936660692	ES2	perturbation_control	pearson	0	2	ctrl_based
ERBB3-1	ERBB3	1.2856373325917732	ES2	perturbation_control	pearson	0	2	ctrl_based
ERBB3-2	ERBB3	1.4236461736544102	ES2	perturbation_control	pearson	0	2	ctrl_based
EZH2-1	EZH2	3.968620234027881	ES2	perturbation_control	pearson	0	2	ctrl_based
EZH2-2	EZH2	1.4824649222391602	ES2	perturbation_control	pearson	0	2	ctrl_based
GLS-1	GLS	4.088129514748672	ES2	perturbation_control	pearson	0	2	ctrl_based
GLS-2	GLS	3.7821465568293404	ES2	perturbation_control	pearson	0	2	ctrl_based
GPX4-1	GPX4	9.753574657212436	ES2	perturbation_control	pearson	0	2	ctrl_based
GPX4-2	GPX4	2.496254485968199	ES2	perturbation_control	pearson	0	2	ctrl_based
HIF1a-1	HIF1a	2.748410851791015	ES2	perturbation_control	pearson	0	2	ctrl_based
HIF1a-2	HIF1a	1.1394609957699684	ES2	perturbation_control	pearson	0	2	ctrl_based
ITGAV-1	ITGAV	3.7611582273071287	ES2	perturbation_control	pearson	0	2	ctrl_based
ITGAV-2	ITGAV	3.5187014421220253	ES2	perturbation_control	pearson	0	2	ctrl_based
JAK3-1	JAK3	0.06291269546411857	ES2	perturbation_control	pearson	0	2	ctrl_based
JAK3-2	JAK3	-0.39821608341078585	ES2	perturbation_control	pearson	0	2	ctrl_based
KIF11-1	KIF11	1.8686535950925154	ES2	perturbation_control	pearson	0	2	ctrl_based
KIF11-2	KIF11	2.3764807650735325	ES2	perturbation_control	pearson	0	2	ctrl_based
KRAS-1	KRAS	-0.49556972944666255	ES2	perturbation_control	pearson	0	2	ctrl_based
KRAS-2A	KRAS	-0.3615176916509215	ES2	perturbation_control	pearson	0	2	ctrl_based
KRAS-2B	KRAS	-2.3500944715383207	ES2	perturbation_control	pearson	0	2	ctrl_based
LacZ-2	LacZ	-0.24496759028965687	ES2	perturbation_control	pearson	0	2	ctrl_based
LacZ-3	LacZ	0.014872644773975235	ES2	perturbation_control	pearson	0	2	ctrl_based
Luc-1	Luc	0.9349396013047265	ES2	perturbation_control	pearson	0	2	ctrl_based
Luc-2	Luc	1.5963501008512564	ES2	perturbation_control	pearson	0	2	ctrl_based
MAPK1-1	MAPK1	4.922318514568607	ES2	perturbation_control	pearson	0	2	ctrl_based
MAPK1-2	MAPK1	5.133240755687178	ES2	perturbation_control	pearson	0	2	ctrl_based
MCL1-2	MCL1	0.2637543056427903	ES2	perturbation_control	pearson	0	2	ctrl_based
MCL1-5	MCL1	0.8717379012144105	ES2	perturbation_control	pearson	0	2	ctrl_based
MTOR-1	MTOR	2.618380313583008	ES2	perturbation_control	pearson	0	2	ctrl_based
MTOR-2	MTOR	1.8998745605804381	ES2	perturbation_control	pearson	0	2	ctrl_based
MYC-1	MYC	6.774184802401512	ES2	perturbation_control	pearson	0	2	ctrl_based
MYC-2	MYC	7.150166682277175	ES2	perturbation_control	pearson	0	2	ctrl_based
ORC4-1	ORC4	0.6814632799593785	ES2	perturbation_control	pearson	0	2	ctrl_based
ORC4-2	ORC4	0.7934773526821516	ES2	perturbation_control	pearson	0	2	ctrl_based
PIK3CA-1	PIK3CA	3.9563948889235876	ES2	perturbation_control	pearson	0	2	ctrl_based
PIK3CA-2	PIK3CA	9.124893665922233	ES2	perturbation_control	pearson	0	2	ctrl_based
POLR2D-1	POLR2D	7.521630989050051	ES2	perturbation_control	pearson	0	2	ctrl_based
POLR2D-2	POLR2D	4.489667583534061	ES2	perturbation_control	pearson	0	2	ctrl_based
PPIB-1	PPIB	0.20267313384672742	ES2	perturbation_control	pearson	0	2	ctrl_based
PPIB-2	PPIB	0.3509079854948339	ES2	perturbation_control	pearson	0	2	ctrl_based
PRDX1-1	PRDX1	0.891230396792738	ES2	perturbation_control	pearson	0	2	ctrl_based
PRDX1-2	PRDX1	3.2704428881125387	ES2	perturbation_control	pearson	0	2	ctrl_based
PSMA1-1	PSMA1	5.790775825185063	ES2	perturbation_control	pearson	0	2	ctrl_based
PSMA1-2	PSMA1	8.517015730444054	ES2	perturbation_control	pearson	0	2	ctrl_based
PTK2-1	PTK2	2.519745224738454	ES2	perturbation_control	pearson	0	2	ctrl_based
PTK2-2	PTK2	3.458970184320332	ES2	perturbation_control	pearson	0	2	ctrl_based
RAC1-1	RAC1	2.4255873374148784	ES2	perturbation_control	pearson	0	2	ctrl_based
RAC1-2	RAC1	3.143608828576781	ES2	perturbation_control	pearson	0	2	ctrl_based
RAF1-1	RAF1	2.1128972737470892	ES2	perturbation_control	pearson	0	2	ctrl_based
RAF1-2	RAF1	2.3535795487830424	ES2	perturbation_control	pearson	0	2	ctrl_based
RHOA-1	RHOA	19.777142947357476	ES2	perturbation_control	pearson	0	2	ctrl_based
RHOA-2	RHOA	4.248567021328422	ES2	perturbation_control	pearson	0	2	ctrl_based
SDHB-1	SDHB	2.182415342122079	ES2	perturbation_control	pearson	0	2	ctrl_based
SDHB-2	SDHB	1.8047859408521258	ES2	perturbation_control	pearson	0	2	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	0	2	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	0	2	ctrl_based
SMARCB1-1	SMARCB1	0.7345324039122246	ES2	perturbation_control	pearson	0	2	ctrl_based
SMARCB1-2	SMARCB1	0.43701133928584907	ES2	perturbation_control	pearson	0	2	ctrl_based
STAT3-1	STAT3	1.86490262109618	ES2	perturbation_control	pearson	0	2	ctrl_based
STAT3-2	STAT3	2.030128394056375	ES2	perturbation_control	pearson	0	2	ctrl_based
SUZ12-1	SUZ12	2.594846172648125	ES2	perturbation_control	pearson	0	2	ctrl_based
SUZ12-2	SUZ12	4.49020097795089	ES2	perturbation_control	pearson	0	2	ctrl_based
TXN-1	TXN	1.7295136358834982	ES2	perturbation_control	pearson	0	2	ctrl_based
TXN-2	TXN	1.9497470415579774	ES2	perturbation_control	pearson	0	2	ctrl_based
XBP-1	XBP	3.6877335629157675	ES2	perturbation_control	pearson	0	2	ctrl_based
XBP-2	XBP	3.824437563557075	ES2	perturbation_control	pearson	0	2	ctrl_based
YAP1-1	YAP1	3.9197644429719056	ES2	perturbation_control	pearson	0	2	ctrl_based
YAP1-2	YAP1	15.59698616807578	ES2	perturbation_control	pearson	0	2	ctrl_based
AKT1-1	AKT1	1.3826766766853842	ES2	perturbation_control	pearson	0	56	whole_plate
AKT1-2	AKT1	0.9009161531314087	ES2	perturbation_control	pearson	0	56	whole_plate
ARID1B-1	ARID1B	0.4756933848695739	ES2	perturbation_control	pearson	0	56	whole_plate
ARID1B-2	ARID1B	0.8109982286315028	ES2	perturbation_control	pearson	0	56	whole_plate
ATF4-1	ATF4	2.5340701131160412	ES2	perturbation_control	pearson	0	56	whole_plate
ATF4-2	ATF4	2.754792313138142	ES2	perturbation_control	pearson	0	56	whole_plate
ATP50-1	ATP50	2.0898623730438155	ES2	perturbation_control	pearson	0	56	whole_plate
ATP50-2	ATP50	2.2014882502968436	ES2	perturbation_control	pearson	0	56	whole_plate
AURKB-2	AURKB		ES2	perturbation_control	pearson	0	56	whole_plate
BCL2-1	BCL2	0.03230594236662998	ES2	perturbation_control	pearson	0	56	whole_plate
BCL2-2	BCL2	-0.677400704109197	ES2	perturbation_control	pearson	0	56	whole_plate
BCL2L2-1	BCL2L2	0.6286166583100457	ES2	perturbation_control	pearson	0	56	whole_plate
BCL2L2-2	BCL2L2	0.1286504165620581	ES2	perturbation_control	pearson	0	56	whole_plate
BCL2L2-4	BCL2L2	0.6421537150119088	ES2	perturbation_control	pearson	0	56	whole_plate
BRAF-2	BRAF		ES2	perturbation_control	pearson	0	56	whole_plate
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	0	56	whole_plate
BRCA1-1	BRCA1	0.21397149015125094	ES2	perturbation_control	pearson	0	56	whole_plate
BRCA1-2	BRCA1	-0.5377871817157793	ES2	perturbation_control	pearson	0	56	whole_plate
BRD4-1	BRD4	0.7793635595995998	ES2	perturbation_control	pearson	0	56	whole_plate
BRD4-2	BRD4	0.9991955622700674	ES2	perturbation_control	pearson	0	56	whole_plate
