perturbation	group	grit	cell_line	barcode_control	cor_method	query	_id	DepMap_ID	stripped_cell_line_name	ceres_score	grit_mean
STAT3-1	STAT3	0.3737223507870677	A549	cutting_control	pearson	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
SDHB-2	SDHB	0.3735471545402062	A549	cutting_control	pearson	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
ORC4-2	ORC4	0.3708120511214691	HCC44	perturbation_control	pearson	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
EGFR-2	EGFR	0.3705267943640061	HCC44	perturbation_control	spearman	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
ERBB3-1	ERBB3	0.3691598105342228	HCC44	cutting_control	spearman	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
Chr2-2	Chr2	0.3673892057046589	A549	perturbation_control	spearman						0.2784920530557169
LacZ-2	LacZ	0.3672825032620209	A549	cutting_control	pearson						0.35616276863129537
Chr2-4	Chr2	0.3671825897641093	ES2	perturbation_control	pearson						0.22254963587910184
Luc-2	Luc	0.3657149287562144	ES2	cutting_control	pearson						0.39602980283833783
SMARCB1-2	SMARCB1	0.3649530544048208	ES2	cutting_control	spearman	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
ERBB2-1	ERBB2	0.3642500164652965	HCC44	cutting_control	pearson	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
SDHB-2	SDHB	0.363445576869003	A549	cutting_control	spearman	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
MCL1-5	MCL1	0.3625919016468995	ES2	cutting_control	spearman	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
ERBB3-2	ERBB3	0.3624481508047434	ES2	cutting_control	spearman	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
DOT1L-2	DOT1L	0.3623564420055185	A549	perturbation_control	spearman	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
BRCA1-2	BRCA1	0.3622171037687003	ES2	cutting_control	spearman	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
STAT3-1	STAT3	0.3612899926529651	A549	cutting_control	spearman	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
Chr2-2	Chr2	0.3607166279436964	A549	perturbation_control	pearson						0.2784920530557169
Chr2-4	Chr2	0.3603909037543141	ES2	perturbation_control	spearman						0.22254963587910184
BRCA1-2	BRCA1	0.3550383839858413	ES2	cutting_control	pearson	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
STAT3-2	STAT3	0.354478899881773	HCC44	cutting_control	spearman	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
STAT3-2	STAT3	0.354398748154502	HCC44	cutting_control	pearson	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
PRDX1-2	PRDX1	0.3539572085447319	ES2	cutting_control	spearman	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
ORC4-1	ORC4	0.3535708901303517	HCC44	perturbation_control	pearson	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
YAP1-2	YAP1	0.3530801285934883	A549	cutting_control	pearson	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
YAP1-2	YAP1	0.3521742028593341	HCC44	cutting_control	pearson	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
DOT1L-2	DOT1L	0.3492658239914153	A549	cutting_control	pearson	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
CDK4-3	CDK4	0.3449175573103251	HCC44	cutting_control	pearson	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
MCL1-5	MCL1	0.3446658148920092	ES2	cutting_control	pearson	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
ERBB3-2	ERBB3	0.3445586219569097	ES2	cutting_control	pearson	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
DOT1L-1	DOT1L	0.344432415511697	A549	perturbation_control	spearman	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
ORC4-2	ORC4	0.3434709904240105	HCC44	perturbation_control	spearman	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
GLS-2	GLS	0.3433040393947665	HCC44	cutting_control	pearson	GLS	2744	ACH-000667	HCC44	-0.3223938931378628	0.780913840288054
CHEK2-2	CHEK2	0.3417620072341764	HCC44	perturbation_control	spearman	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
HIF1a-2	HIF1a	0.3369126511331332	A549	cutting_control	pearson	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
BCL2L2-1	BCL2L2	0.332096295273698	HCC44	perturbation_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
LacZ-2	LacZ	0.3319186378304082	A549	cutting_control	spearman						0.35616276863129537
HIF1a-2	HIF1a	0.3312531292738951	A549	cutting_control	spearman	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
JAK3-1	JAK3	0.3302480142504794	HCC44	perturbation_control	pearson	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
PRDX1-1	PRDX1	0.3294329565837823	ES2	cutting_control	spearman	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
AKT1-1	AKT1	0.3277229804160907	A549	perturbation_control	pearson	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
ORC4-1	ORC4	0.3274957672184186	HCC44	perturbation_control	spearman	ORC4	5000	ACH-000667	HCC44	-0.6388186527576675	0.16803183399871904
PRDX1-2	PRDX1	0.3271907519636091	ES2	cutting_control	pearson	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
ARID1B-2	ARID1B	0.3234624900651079	HCC44	cutting_control	pearson	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
LacZ-2	LacZ	0.3232171082145245	A549	perturbation_control	pearson						0.35616276863129537
ARID1B-2	ARID1B	0.3232096321326742	A549	cutting_control	pearson	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
LacZ-3	LacZ	0.3225343788685674	A549	perturbation_control	pearson						0.35616276863129537
PIK3CA-1	PIK3CA	0.3207795791431383	HCC44	cutting_control	spearman	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
ARID1B-1	ARID1B	0.3203345858314927	ES2	cutting_control	pearson	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
PRDX1-1	PRDX1	0.3195313779364058	A549	cutting_control	pearson	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
Chr2-1	Chr2	0.3170636362520959	ES2	perturbation_control	pearson						0.22254963587910184
PRDX1-1	PRDX1	0.3169217985916425	HCC44	perturbation_control	pearson	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
PRDX1-1	PRDX1	0.315541913006885	ES2	cutting_control	pearson	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
BCL2-2	BCL2	0.3143168786115231	A549	cutting_control	pearson	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
EGFR-1	EGFR	0.3136509946637876	HCC44	perturbation_control	pearson	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
ARID1B-2	ARID1B	0.3134902419979439	HCC44	cutting_control	spearman	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
ERBB2-1	ERBB2	0.3106880271361625	HCC44	cutting_control	spearman	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
ARID1B-1	ARID1B	0.3095276248025525	ES2	cutting_control	spearman	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
CDK4-3	CDK4	0.3078943277106024	HCC44	cutting_control	spearman	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
BCL2-2	BCL2	0.3059291919176607	A549	cutting_control	spearman	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
CHEK2-2	CHEK2	0.3056743354867484	HCC44	cutting_control	spearman	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
CHEK2-1	CHEK2	0.3043431760274874	HCC44	perturbation_control	pearson	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
PRDX1-1	PRDX1	0.3020111483551188	A549	cutting_control	spearman	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
LacZ-2	LacZ	0.3015768852424618	HCC44	cutting_control	spearman						0.3096124128972142
GPX4-1	GPX4	0.301062337191184	A549	cutting_control	spearman	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
LacZ-2	LacZ	0.30040266115266	HCC44	cutting_control	pearson						0.3096124128972142
YAP1-2	YAP1	0.299618981865565	A549	cutting_control	spearman	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
GLS-2	GLS	0.2987351026695889	HCC44	cutting_control	spearman	GLS	2744	ACH-000667	HCC44	-0.3223938931378628	0.780913840288054
EGFR-1	EGFR	0.2985780476655741	HCC44	perturbation_control	spearman	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
Chr2-1	Chr2	0.2984113877193238	ES2	perturbation_control	spearman						0.22254963587910184
AKT1-1	AKT1	0.2966893535971009	A549	perturbation_control	spearman	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
PRDX1-2	PRDX1	0.2957343635189337	HCC44	perturbation_control	pearson	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
LacZ-3	LacZ	0.2937348028890478	A549	perturbation_control	spearman						0.35616276863129537
JAK3-1	JAK3	0.2910400177318346	HCC44	perturbation_control	spearman	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
LacZ-2	LacZ	0.2903478643915429	A549	perturbation_control	spearman						0.35616276863129537
BCL2L2-1	BCL2L2	0.2894397669459747	HCC44	perturbation_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
AKT1-2	AKT1	0.289317201294631	A549	perturbation_control	pearson	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
LacZ-2	LacZ	0.2832155388669271	HCC44	perturbation_control	pearson						0.3096124128972142
BCL2-1	BCL2	0.2823476642780637	A549	cutting_control	pearson	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
KRAS-2A	KRAS	0.2819612325786049	ES2	perturbation_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
PRDX1-2	PRDX1	0.2815558863482023	A549	cutting_control	pearson	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
PRDX1-1	PRDX1	0.2808650429407348	HCC44	perturbation_control	spearman	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
GPX4-1	GPX4	0.2798741617184778	A549	cutting_control	pearson	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
PRDX1-2	PRDX1	0.2784551506974198	A549	cutting_control	spearman	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
DOT1L-2	DOT1L	0.2774181899606028	A549	cutting_control	spearman	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
JAK3-2	JAK3	0.2768090341647988	HCC44	perturbation_control	pearson	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
ARID1B-2	ARID1B	0.2768035709730582	A549	cutting_control	spearman	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
LacZ-2	LacZ	0.2753865411164285	HCC44	perturbation_control	spearman						0.3096124128972142
BCL2-1	BCL2	0.2742726242301598	A549	cutting_control	spearman	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
KRAS-1	KRAS	0.2727345149692374	ES2	cutting_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
AKT1-2	AKT1	0.2725548646635279	ES2	cutting_control	pearson	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
AKT1-2	AKT1	0.2711111754026766	A549	cutting_control	pearson	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
HIF1a-1	HIF1a	0.2708231709646149	A549	perturbation_control	pearson	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
PRDX1-2	PRDX1	0.2656647439584978	HCC44	perturbation_control	spearman	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
BCL2L2-4	BCL2L2	0.2653483014954759	HCC44	cutting_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
AKT1-2	AKT1	0.2644947215064924	A549	perturbation_control	spearman	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
JAK3-2	JAK3	0.2622706045254397	HCC44	perturbation_control	spearman	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
HIF1a-1	HIF1a	0.2606264319906908	A549	perturbation_control	spearman	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
CHEK2-1	CHEK2	0.2580581593796615	HCC44	perturbation_control	spearman	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
AKT1-2	AKT1	0.2579785122775924	A549	cutting_control	spearman	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
KRAS-1	KRAS	0.2577623241009628	ES2	cutting_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
AKT1-1	AKT1	0.2577272386135348	A549	cutting_control	pearson	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
CCND1-2	CCND1	0.25655892028343	HCC44	cutting_control	pearson	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
CCND1-2	CCND1	0.2544896262529073	HCC44	cutting_control	spearman	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
LacZ-3	LacZ	0.2530226633402925	HCC44	perturbation_control	spearman						0.3096124128972142
RAF1-2	RAF1	0.2523085420730658	A549	cutting_control	spearman	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
HIF1a-2	HIF1a	0.2519409464502202	A549	perturbation_control	pearson	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
KRAS-2A	KRAS	0.2513439206843248	ES2	perturbation_control	spearman	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
HIF1a-1	HIF1a	0.2495921698022095	A549	cutting_control	pearson	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
RAF1-2	RAF1	0.2477933524537768	A549	cutting_control	pearson	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
LacZ-3	LacZ	0.2477311892537537	HCC44	perturbation_control	pearson						0.3096124128972142
HIF1a-2	HIF1a	0.2411229328568495	A549	perturbation_control	spearman	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
SDHB-1	SDHB	0.239397229493411	A549	cutting_control	pearson	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
RAC1-1	RAC1	0.2361570753785317	A549	cutting_control	pearson	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
CHEK2-2	CHEK2	0.2359417509568141	A549	cutting_control	pearson	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
RAC1-1	RAC1	0.2357342143935347	A549	cutting_control	spearman	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
ATP50-1	ATP50	0.235448642268768	ES2	cutting_control	pearson	ATP50					0.28048884112120476
ERBB2-1	ERBB2	0.2349033323441024	HCC44	perturbation_control	pearson	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
AKT1-2	AKT1	0.2321066046480577	ES2	cutting_control	spearman	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
EGFR-2	EGFR	0.2305877839773353	A549	cutting_control	pearson	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
Luc-1	Luc	0.2251305331964924	ES2	cutting_control	spearman						0.39602980283833783
HIF1a-1	HIF1a	0.2237356972688715	A549	cutting_control	spearman	HIF1a	3091	ACH-000681	A549	0.2510028488450137	0.27075089121756063
Chr2-2	Chr2	0.2202399594071949	ES2	perturbation_control	pearson						0.22254963587910184
BCL2L2-4	BCL2L2	0.2198926330209732	HCC44	cutting_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
AKT1-1	AKT1	0.2195450834389984	A549	cutting_control	spearman	AKT1	207	ACH-000681	A549	0.0573305319394431	0.27307328331838965
ERBB2-2	ERBB2	0.2186304129908773	HCC44	perturbation_control	pearson	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
Luc-1	Luc	0.2184621232971846	ES2	cutting_control	pearson						0.39602980283833783
ATP50-1	ATP50	0.2170819841171276	ES2	cutting_control	spearman	ATP50					0.28048884112120476
CHEK2-1	CHEK2	0.2148500164027352	A549	perturbation_control	pearson	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
ATF4-1	ATF4	0.2143735458963175	HCC44	cutting_control	pearson	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
CHEK2-2	CHEK2	0.2131290628979505	A549	cutting_control	spearman	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
SDHB-1	SDHB	0.2122172439287707	A549	cutting_control	spearman	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
Chr2-2	Chr2	0.2098673101493339	ES2	perturbation_control	spearman						0.22254963587910184
ERBB2-1	ERBB2	0.2072372416401187	HCC44	perturbation_control	spearman	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
RAC1-1	RAC1	0.204355218064322	A549	perturbation_control	spearman	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
MCL1-2	MCL1	0.2039036836170848	HCC44	cutting_control	pearson	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
MCL1-2	MCL1	0.2031806563814956	ES2	cutting_control	spearman	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
RAC1-1	RAC1	0.2014855286767632	A549	perturbation_control	pearson	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
BCL2-2	BCL2	0.200393003883351	ES2	perturbation_control	pearson	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
BCL2L2-2	BCL2L2	0.19846559867167	HCC44	perturbation_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
AKT1-2	AKT1	0.1975911471070902	ES2	perturbation_control	pearson	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
CHEK2-1	CHEK2	0.1971068966164042	A549	perturbation_control	spearman	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
MCL1-2	MCL1	0.196999201795213	ES2	cutting_control	pearson	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
AKT1-1	AKT1	0.1968278164104626	ES2	perturbation_control	pearson	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
ERBB2-2	ERBB2	0.1936572024057147	HCC44	perturbation_control	spearman	ERBB2	2064	ACH-000667	HCC44	-0.3057621569656748	0.16999279985069582
STAT3-2	STAT3	0.189799017404487	A549	cutting_control	pearson	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
ORC4-1	ORC4	0.1896824236238443	A549	perturbation_control	pearson	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
ORC4-2	ORC4	0.1856588596172482	A549	perturbation_control	pearson	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
CHEK2-2	CHEK2	0.1846234085136844	A549	perturbation_control	pearson	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
ORC4-1	ORC4	0.1835484920463223	A549	perturbation_control	spearman	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
RAC1-2	RAC1	0.183076948812516	A549	perturbation_control	spearman	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
BCL2-2	BCL2	0.1823763507350767	ES2	perturbation_control	spearman	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
RAC1-2	RAC1	0.1815108442656952	A549	perturbation_control	pearson	RAC1	5879	ACH-000681	A549	-0.7398988032094309	0.1520432588464278
SMARCB1-2	SMARCB1	0.1799429557144153	A549	perturbation_control	pearson	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
STAT3-2	STAT3	0.17757005841014	A549	cutting_control	spearman	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
ORC4-2	ORC4	0.177538216207711	A549	perturbation_control	spearman	ORC4	5000	ACH-000681	A549	-0.4747679414894534	0.09130466894473638
KRAS-2B	KRAS	0.1754885494800671	A549	cutting_control	pearson	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
CHEK2-2	CHEK2	0.1751132921803648	A549	perturbation_control	spearman	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
Chr2-6	Chr2	0.1735149501665263	HCC44	cutting_control	pearson						0.32887303633785403
Chr2-6	Chr2	0.1732030993846662	HCC44	cutting_control	spearman						0.32887303633785403
ATF4-1	ATF4	0.1727361676952372	HCC44	cutting_control	spearman	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
Chr2-4	Chr2	0.1723416123705713	A549	perturbation_control	pearson						0.2784920530557169
Chr2-5	Chr2	0.1716305606793078	HCC44	cutting_control	spearman						0.32887303633785403
Chr2-5	Chr2	0.1710797439309892	HCC44	cutting_control	pearson						0.32887303633785403
Chr2-6	Chr2	0.1696137260703304	A549	cutting_control	pearson						0.2784920530557169
EGFR-2	EGFR	0.1695598739615078	A549	cutting_control	spearman	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
Chr2-6	Chr2	0.1691252935761263	A549	cutting_control	spearman						0.2784920530557169
AKT1-2	AKT1	0.168608336981705	ES2	perturbation_control	spearman	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
BCL2L2-4	BCL2L2	0.1661535471608448	ES2	perturbation_control	spearman	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
AKT1-1	AKT1	0.1660657189514134	ES2	perturbation_control	spearman	AKT1	207	ACH-000906	ES2	0.1079835856563727	0.1362841907820684
Chr2-1	Chr2	0.1653367397280683	A549	cutting_control	spearman						0.2784920530557169
Chr2-4	Chr2	0.1647246284756504	A549	perturbation_control	spearman						0.2784920530557169
BCL2-1	BCL2	0.1645722100628994	ES2	perturbation_control	pearson	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
Chr2-3	Chr2	0.1624579271781579	A549	cutting_control	spearman						0.2784920530557169
Chr2-3	Chr2	0.1619185683755546	A549	cutting_control	pearson						0.2784920530557169
MCL1-2	MCL1	0.1601494332283931	ES2	perturbation_control	spearman	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
BCL2L2-2	BCL2L2	0.1594793783773934	HCC44	cutting_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
BCL2L2-4	BCL2L2	0.1590931867294405	ES2	perturbation_control	pearson	BCL2L2	599	ACH-000906	ES2	-0.1789196250611857	-0.039116683373615915
KRAS-1	KRAS	0.1580967359881682	ES2	perturbation_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
SMARCB1-1	SMARCB1	0.1577715048570519	A549	perturbation_control	pearson	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
Chr2-5	Chr2	0.1563337617368245	A549	cutting_control	pearson						0.2784920530557169
Chr2-1	Chr2	0.1556906212596992	A549	cutting_control	pearson						0.2784920530557169
Chr2-5	Chr2	0.1550071853267312	A549	cutting_control	spearman						0.2784920530557169
JAK3-2	JAK3	0.1545157908782978	A549	cutting_control	pearson	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
PPIB-2	PPIB	0.1539505326075846	ES2	perturbation_control	pearson	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
BCL2L2-2	BCL2L2	0.153121166844298	HCC44	perturbation_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
MCL1-2	MCL1	0.151474166668401	ES2	perturbation_control	pearson	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
JAK3-2	JAK3	0.1510700463341429	A549	perturbation_control	pearson	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
BCL2-1	BCL2	0.1507759676057124	ES2	perturbation_control	spearman	BCL2	596	ACH-000906	ES2	-0.0644729048054519	0.04277569295729526
MCL1-2	MCL1	0.1482088420410993	HCC44	cutting_control	spearman	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
JAK3-2	JAK3	0.1472434965711601	A549	cutting_control	spearman	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
SMARCB1-2	SMARCB1	0.1463516987127991	A549	perturbation_control	spearman	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
Chr2-1	Chr2	0.1459923787834693	HCC44	cutting_control	spearman						0.32887303633785403
PPIB-2	PPIB	0.1458374995596645	ES2	perturbation_control	spearman	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
SMARCB1-2	SMARCB1	0.1452099667341402	A549	cutting_control	pearson	SMARCB1	6598	ACH-000681	A549	-0.2160591854951869	0.09123466636422292
COX5B-2	COX5B	0.1450561650687941	HCC44	cutting_control	pearson	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
PPIB-1	PPIB	0.1449839129564381	ES2	perturbation_control	pearson	PPIB	5479	ACH-000906	ES2	-0.1309034748158844	0.06338212729468592
MCL1-5	MCL1	0.1443298216711815	ES2	perturbation_control	spearman	MCL1	4170	ACH-000906	ES2	-0.2129229228559325	0.2112427127939001
COX5B-1	COX5B	0.1416709914129085	ES2	perturbation_control	pearson	COX5B	1329	ACH-000906	ES2	-0.8870636753020712	0.06324242301396167
Chr2-1	Chr2	0.1405511334046455	HCC44	cutting_control	pearson						0.32887303633785403
CHEK2-1	CHEK2	0.1396202877208432	A549	cutting_control	pearson	CHEK2	11200	ACH-000681	A549	0.3198316474416435	0.1840960904464376
BCL2L2-2	BCL2L2	0.1385518665430496	HCC44	cutting_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
JAK3-2	JAK3	0.1370516713322467	A549	perturbation_control	spearman	JAK3	3718	ACH-000681	A549	-0.2218740858852281	0.029150531584577956
KRAS-2A	KRAS	0.1351705143640869	ES2	cutting_control	pearson	KRAS	3845	ACH-000906	ES2	-0.287829929930885	0.1677487649785647
Chr2-4	Chr2	0.134739967259994	HCC44	perturbation_control	pearson						0.32887303633785403
